,PtxID,Group,Trial,Slope,Intercept,MeanSqErr,MeanAbsErr,Phase
1720,wQ432254460Cm818,NoReward,46,0.95367863494628,1.2804899545534068,235.02992583314918,11.066129281767958,Washout
1721,wQ432254460Cm818,NoReward,47,0.8623041990118188,0.5985936920848045,295.02523037152775,12.253899305555555,Washout
1722,wQ432254460Cm818,NoReward,48,0.9001981995875383,-0.9517054408395835,331.5020947692307,14.676574898785427,Washout
1723,wQ432254460Cm818,NoReward,49,0.9048020575372694,-3.1102906802096735,157.63434020224716,10.523595505617976,Washout
1724,wQ432254460Cm818,NoReward,50,0.8840792128771672,1.8333381057839295,335.90611950239236,14.922985645933014,Washout
1725,wQ432254460Cm818,NoReward,51,0.7081822011680375,3.7362447197191204,112.99783986956527,8.87485507246377,Washout
1726,wQ432254460Cm818,NoReward,52,0.9647896392456595,-0.6592858108405322,276.6450142110497,12.743618784530387,Washout
1727,wQ432254460Cm818,NoReward,53,,,,,Washout
1728,Wr404947346qM443,NoReward,0,0.7846987812989472,-5.518606572648938,760.1539703359116,21.731493922651936,Baseline
1729,Wr404947346qM443,NoReward,1,0.6927600357362936,-5.4822208446968075,1215.8529121422762,26.491166666666665,Baseline
1730,Wr404947346qM443,NoReward,2,0.8884842649812498,3.8868638720673636,710.2290166807979,20.74654364089776,Baseline
1731,Wr404947346qM443,NoReward,3,,,,,Baseline
1732,Wr404947346qM443,NoReward,4,,,,,Baseline
1733,Wr404947346qM443,NoReward,5,,,,,Baseline
1734,Wr404947346qM443,NoReward,6,,,,,Baseline
1735,Wr404947346qM443,NoReward,7,,,,,Baseline
1736,Wr404947346qM443,NoReward,8,,,,,Baseline
1737,Wr404947346qM443,NoReward,9,,,,,Baseline
1738,Wr404947346qM443,NoReward,10,,,,,Baseline
1739,Wr404947346qM443,NoReward,11,,,,,Baseline
1740,Wr404947346qM443,NoReward,12,,,,,Baseline
1741,Wr404947346qM443,NoReward,13,,,,,Baseline
1742,Wr404947346qM443,NoReward,14,,,,,Baseline
1743,Wr404947346qM443,NoReward,15,,,,,Baseline
1744,Wr404947346qM443,NoReward,16,,,,,Baseline
1745,Wr404947346qM443,NoReward,17,,,,,Baseline
1746,Wr404947346qM443,NoReward,18,,,,,Baseline
1747,Wr404947346qM443,NoReward,19,,,,,Baseline
1748,Wr404947346qM443,NoReward,20,,,,,Baseline
1749,Wr404947346qM443,NoReward,21,,,,,Adaptation
1750,Wr404947346qM443,NoReward,22,,,,,Adaptation
1751,Wr404947346qM443,NoReward,23,,,,,Adaptation
1752,Wr404947346qM443,NoReward,24,,,,,Adaptation
1753,Wr404947346qM443,NoReward,25,,,,,Adaptation
1754,Wr404947346qM443,NoReward,26,,,,,Adaptation
1755,Wr404947346qM443,NoReward,27,,,,,Adaptation
1756,Wr404947346qM443,NoReward,28,,,,,Adaptation
1757,Wr404947346qM443,NoReward,29,,,,,Adaptation
1758,Wr404947346qM443,NoReward,30,,,,,Adaptation
1759,Wr404947346qM443,NoReward,31,,,,,Adaptation
1760,Wr404947346qM443,NoReward,32,,,,,Adaptation
1761,Wr404947346qM443,NoReward,33,,,,,Adaptation
1762,Wr404947346qM443,NoReward,34,,,,,Adaptation
1763,Wr404947346qM443,NoReward,35,,,,,Adaptation
1764,Wr404947346qM443,NoReward,36,,,,,Adaptation
1765,Wr404947346qM443,NoReward,37,,,,,Adaptation
1766,Wr404947346qM443,NoReward,38,,,,,Adaptation
1767,Wr404947346qM443,NoReward,39,,,,,Adaptation
1768,Wr404947346qM443,NoReward,40,,,,,Adaptation
1769,Wr404947346qM443,NoReward,41,,,,,Washout
1770,Wr404947346qM443,NoReward,42,,,,,Washout
1771,Wr404947346qM443,NoReward,43,,,,,Washout
1772,Wr404947346qM443,NoReward,44,,,,,Washout
1773,Wr404947346qM443,NoReward,45,,,,,Washout
1774,Wr404947346qM443,NoReward,46,,,,,Washout
1775,Wr404947346qM443,NoReward,47,,,,,Washout
1776,Wr404947346qM443,NoReward,48,,,,,Washout
1777,Wr404947346qM443,NoReward,49,,,,,Washout
1778,Wr404947346qM443,NoReward,50,,,,,Washout
1779,Wr404947346qM443,NoReward,51,,,,,Washout
1780,Wr404947346qM443,NoReward,52,,,,,Washout
1781,Wr404947346qM443,NoReward,53,,,,,Washout
1782,Nr746161853dz70,NoReward,0,0.9337801772099533,9.74315930472942,922.2810247406181,18.91620860927152,Baseline
1783,Nr746161853dz70,NoReward,1,0.8709359575554031,9.504499902903984,803.4635152220994,20.303942541436463,Baseline
1784,Nr746161853dz70,NoReward,2,0.972749277501586,2.0293455929923807,298.6591893668508,12.538323756906076,Baseline
1785,Nr746161853dz70,NoReward,3,0.926157859173049,-1.2185999651768662,437.19868164530385,15.147713812154697,Baseline
1786,Nr746161853dz70,NoReward,4,0.999149097813803,4.705459780580149,293.86219970276244,12.998637569060774,Baseline
1787,Nr746161853dz70,NoReward,5,1.0283295660757301,2.7917611496279684,378.6657613281768,14.903244198895027,Baseline
1788,Nr746161853dz70,NoReward,6,0.9387897891707282,3.775569481245566,415.12144244972376,14.463055248618783,Baseline
1789,Nr746161853dz70,NoReward,7,,,,,Baseline
1790,Nr746161853dz70,NoReward,8,-0.03421543236368696,-24.18398074688457,4518.890104186206,57.94831494252873,Baseline
1791,Nr746161853dz70,NoReward,9,,,,,Baseline
1792,Nr746161853dz70,NoReward,10,,,,,Baseline
1793,Nr746161853dz70,NoReward,11,,,,,Baseline
1794,Nr746161853dz70,NoReward,12,,,,,Baseline
1795,Nr746161853dz70,NoReward,13,,,,,Baseline
1796,Nr746161853dz70,NoReward,14,,,,,Baseline
1797,Nr746161853dz70,NoReward,15,,,,,Baseline
1798,Nr746161853dz70,NoReward,16,,,,,Baseline
1799,Nr746161853dz70,NoReward,17,,,,,Baseline
1800,Nr746161853dz70,NoReward,18,,,,,Baseline
1801,Nr746161853dz70,NoReward,19,,,,,Baseline
1802,Nr746161853dz70,NoReward,20,,,,,Baseline
1803,Nr746161853dz70,NoReward,21,,,,,Adaptation
1804,Nr746161853dz70,NoReward,22,,,,,Adaptation
1805,Nr746161853dz70,NoReward,23,,,,,Adaptation
1806,Nr746161853dz70,NoReward,24,,,,,Adaptation
1807,Nr746161853dz70,NoReward,25,,,,,Adaptation
1808,Nr746161853dz70,NoReward,26,,,,,Adaptation
1809,Nr746161853dz70,NoReward,27,,,,,Adaptation
1810,Nr746161853dz70,NoReward,28,,,,,Adaptation
1811,Nr746161853dz70,NoReward,29,,,,,Adaptation
1812,Nr746161853dz70,NoReward,30,,,,,Adaptation
1813,Nr746161853dz70,NoReward,31,,,,,Adaptation
1814,Nr746161853dz70,NoReward,32,,,,,Adaptation
1815,Nr746161853dz70,NoReward,33,,,,,Adaptation
1816,Nr746161853dz70,NoReward,34,,,,,Adaptation
1817,Nr746161853dz70,NoReward,35,,,,,Adaptation
1818,Nr746161853dz70,NoReward,36,,,,,Adaptation
1819,Nr746161853dz70,NoReward,37,,,,,Adaptation
1820,Nr746161853dz70,NoReward,38,,,,,Adaptation
1821,Nr746161853dz70,NoReward,39,,,,,Adaptation
1822,Nr746161853dz70,NoReward,40,,,,,Adaptation
1823,Nr746161853dz70,NoReward,41,,,,,Washout
1824,Nr746161853dz70,NoReward,42,,,,,Washout
1825,Nr746161853dz70,NoReward,43,,,,,Washout
1826,Nr746161853dz70,NoReward,44,,,,,Washout
1827,Nr746161853dz70,NoReward,45,,,,,Washout
1828,Nr746161853dz70,NoReward,46,,,,,Washout
1829,Nr746161853dz70,NoReward,47,,,,,Washout
1830,Nr746161853dz70,NoReward,48,,,,,Washout
1831,Nr746161853dz70,NoReward,49,,,,,Washout
1832,Nr746161853dz70,NoReward,50,,,,,Washout
1833,Nr746161853dz70,NoReward,51,,,,,Washout
1834,Nr746161853dz70,NoReward,52,,,,,Washout
1835,Nr746161853dz70,NoReward,53,,,,,Washout
1836,fk560962752EX865,NoReward,0,-8.217478629602211e-10,89.00000003597829,6907.5729954983435,49.50526187845304,Baseline
1837,fk560962752EX865,NoReward,1,0.8457674611809513,8.893956865010885,2876.4759170917127,28.41984309392266,Baseline
1838,fk560962752EX865,NoReward,2,0.7238912194656031,-15.43625782421503,1656.5846018872928,27.572198895027622,Baseline
1839,fk560962752EX865,NoReward,3,0.7405308479746583,6.296838756043087,1678.453672037569,30.185175690607732,Baseline
1840,fk560962752EX865,NoReward,4,,,,,Baseline
1841,fk560962752EX865,NoReward,5,,,,,Baseline
1842,fk560962752EX865,NoReward,6,,,,,Baseline
1843,fk560962752EX865,NoReward,7,,,,,Baseline
1844,fk560962752EX865,NoReward,8,,,,,Baseline
1845,fk560962752EX865,NoReward,9,,,,,Baseline
1846,fk560962752EX865,NoReward,10,,,,,Baseline
1847,fk560962752EX865,NoReward,11,,,,,Baseline
1848,fk560962752EX865,NoReward,12,,,,,Baseline
1849,fk560962752EX865,NoReward,13,,,,,Baseline
1850,fk560962752EX865,NoReward,14,,,,,Baseline
1851,fk560962752EX865,NoReward,15,,,,,Baseline
1852,fk560962752EX865,NoReward,16,,,,,Baseline
1853,fk560962752EX865,NoReward,17,,,,,Baseline
1854,fk560962752EX865,NoReward,18,,,,,Baseline
1855,fk560962752EX865,NoReward,19,,,,,Baseline
1856,fk560962752EX865,NoReward,20,,,,,Baseline
1857,fk560962752EX865,NoReward,21,,,,,Adaptation
1858,fk560962752EX865,NoReward,22,,,,,Adaptation
1859,fk560962752EX865,NoReward,23,,,,,Adaptation
1860,fk560962752EX865,NoReward,24,,,,,Adaptation
1861,fk560962752EX865,NoReward,25,,,,,Adaptation
1862,fk560962752EX865,NoReward,26,,,,,Adaptation
1863,fk560962752EX865,NoReward,27,,,,,Adaptation
1864,fk560962752EX865,NoReward,28,,,,,Adaptation
1865,fk560962752EX865,NoReward,29,,,,,Adaptation
1866,fk560962752EX865,NoReward,30,,,,,Adaptation
1867,fk560962752EX865,NoReward,31,,,,,Adaptation
1868,fk560962752EX865,NoReward,32,,,,,Adaptation
1869,fk560962752EX865,NoReward,33,,,,,Adaptation
1870,fk560962752EX865,NoReward,34,,,,,Adaptation
1871,fk560962752EX865,NoReward,35,,,,,Adaptation
1872,fk560962752EX865,NoReward,36,,,,,Adaptation
1873,fk560962752EX865,NoReward,37,,,,,Adaptation
1874,fk560962752EX865,NoReward,38,,,,,Adaptation
1875,fk560962752EX865,NoReward,39,,,,,Adaptation
1876,fk560962752EX865,NoReward,40,,,,,Adaptation
1877,fk560962752EX865,NoReward,41,,,,,Washout
1878,fk560962752EX865,NoReward,42,,,,,Washout
1879,fk560962752EX865,NoReward,43,,,,,Washout
1880,fk560962752EX865,NoReward,44,,,,,Washout
1881,fk560962752EX865,NoReward,45,,,,,Washout
1882,fk560962752EX865,NoReward,46,,,,,Washout
1883,fk560962752EX865,NoReward,47,,,,,Washout
1884,fk560962752EX865,NoReward,48,,,,,Washout
1885,fk560962752EX865,NoReward,49,,,,,Washout
1886,fk560962752EX865,NoReward,50,,,,,Washout
1887,fk560962752EX865,NoReward,51,,,,,Washout
1888,fk560962752EX865,NoReward,52,,,,,Washout
1889,fk560962752EX865,NoReward,53,,,,,Washout
1890,bK933906299Id748,Reward,0,0.7334999445959056,6.84405399021377,1599.6515063101547,30.352800220750556,Baseline
1891,bK933906299Id748,Reward,1,0.8587602682376525,-13.055239363050433,1330.044970313175,26.548369330453564,Baseline
1892,bK933906299Id748,Reward,2,0.9557890565677202,-8.936097182244234,880.2117304567126,22.574471769134252,Baseline
1893,bK933906299Id748,Reward,3,0.761304153354785,-6.2495034737533155,3690.5923972426162,43.98177426160338,Baseline
1894,bK933906299Id748,Reward,4,1.020233148219224,-1.8086836282973717,405.83524238807945,15.556962913907286,Baseline
1895,bK933906299Id748,Reward,5,0.7764238393481396,-3.842808311068051,1184.928271799682,23.6254626391097,Baseline
1896,bK933906299Id748,Reward,6,0.9451563711142934,-3.5296695641111,441.4014152166378,15.619528596187177,Baseline
1897,bK933906299Id748,Reward,7,0.9649957754545881,-16.762828750284893,1111.9504648201134,24.498735127478753,Baseline
1898,bK933906299Id748,Reward,8,0.7245291037703222,-19.317971841702,1083.033317614379,26.132614379084966,Baseline
1899,bK933906299Id748,Reward,9,0.8661101400943503,-7.692719665598948,1479.5583804085052,27.350331185567004,Baseline
1900,bK933906299Id748,Reward,10,0.8220999564649721,2.265466413454122,435.7879136016598,17.62048132780083,Baseline
1901,bK933906299Id748,Reward,11,0.7326203112437383,5.106698456169376,997.1987044082998,24.839211512717537,Baseline
1902,bK933906299Id748,Reward,12,1.0377991610165616,1.1242247716711595,1147.9976659832284,24.410301886792453,Baseline
1903,bK933906299Id748,Reward,13,0.9819745881749098,3.7720809325182114,1149.9519701953352,24.31647521865889,Baseline
1904,bK933906299Id748,Reward,14,0.9060142116689676,8.458404492860938,2200.5335252874693,36.16092874692875,Baseline
1905,bK933906299Id748,Reward,15,0.9036433381628706,10.134830639442512,1437.7132187959185,29.534188775510206,Baseline
1906,bK933906299Id748,Reward,16,0.7837814328990456,10.594351203154286,2760.47828801222,43.55864358452139,Baseline
1907,bK933906299Id748,Reward,17,1.0318925808193318,-5.504370155372537,2231.1408416582467,35.07545913818722,Baseline
1908,bK933906299Id748,Reward,18,0.9433225519456001,-2.372997362947924,2002.7588364588237,33.01486218487395,Baseline
1909,bK933906299Id748,Reward,19,0.9688219738963448,5.728605753546881,1942.2332860518934,33.90696914446003,Baseline
1910,bK933906299Id748,Reward,20,,,,,Baseline
1911,bK933906299Id748,Reward,21,0.8116614538183787,0.935928860362407,1562.0530647502762,29.016222099447514,Adaptation
1912,bK933906299Id748,Reward,22,1.0285217957989832,-13.109458265962342,1968.628933007299,33.165416058394165,Adaptation
1913,bK933906299Id748,Reward,23,0.939552197250066,10.813889854720644,2403.484676488959,36.29434700315458,Adaptation
1914,bK933906299Id748,Reward,24,0.8219018227173567,3.976853047902578,3339.436980901515,41.222234848484845,Adaptation
1915,bK933906299Id748,Reward,25,0.9930057890613135,-4.418489096894426,1659.9327447606975,29.06258954041204,Adaptation
1916,bK933906299Id748,Reward,26,1.1453765608028956,-2.2229903541044753,1128.9738116380256,25.716676416819013,Adaptation
1917,bK933906299Id748,Reward,27,0.8124133351635646,-0.37523022070160184,1279.1994333311582,27.404600326264276,Adaptation
1918,bK933906299Id748,Reward,28,1.1153245534121565,-9.663806872419444,2199.39904637746,37.11995885509839,Adaptation
1919,bK933906299Id748,Reward,29,0.5623801486133742,5.896266844181986,3033.9346921020797,42.010355387523624,Adaptation
1920,bK933906299Id748,Reward,30,0.9626797896529866,13.685160941264561,3079.073499252239,42.03889999999999,Adaptation
1921,bK933906299Id748,Reward,31,1.1694590496003368,-3.8383044256477614,926.7900326673307,23.449639442231078,Adaptation
1922,bK933906299Id748,Reward,32,0.8544848253946157,5.05080761757464,1608.6609106804124,32.529950515463916,Adaptation
1923,bK933906299Id748,Reward,33,1.2251316336342537,-6.484177015914014,1283.7712382978418,28.632674820143883,Adaptation
1924,bK933906299Id748,Reward,34,0.8725647356254316,5.852673851743385,1311.4782898333333,27.57593243243243,Adaptation
1925,bK933906299Id748,Reward,35,0.8437900950734146,10.084671622748337,1095.26486549,24.941352857142856,Adaptation
1926,bK933906299Id748,Reward,36,1.0412702527696498,-1.014035628437196,1497.0463963586067,28.318174180327865,Adaptation
1927,bK933906299Id748,Reward,37,0.9506488858862208,-12.482748594303581,2293.267286664573,34.59024748743718,Adaptation
1928,bK933906299Id748,Reward,38,-0.19720011762687056,-7.2639751389820395,10592.542922845567,86.82977522935781,Adaptation
1929,bK933906299Id748,Reward,39,0.8313325546014251,4.717818066068483,2213.8542488083485,34.28077419354839,Adaptation
1930,bK933906299Id748,Reward,40,1.0829634319685761,-7.722039467151263,1981.8276581966718,36.943842662632385,Adaptation
1931,bK933906299Id748,Reward,41,0.11688975706992255,-21.143191819673426,6083.60823040896,64.22341184971097,Washout
1932,bK933906299Id748,Reward,42,0.5862796652176488,1.839230251929349,3098.160983094253,42.51543448275862,Washout
1933,bK933906299Id748,Reward,43,0.8374761214490505,-14.321781198134316,780.2253502014389,22.322155395683456,Washout
1934,bK933906299Id748,Reward,44,1.0697109830422644,-5.718571040888115,278.31290263510846,13.819080867850097,Washout
1935,bK933906299Id748,Reward,45,1.0387458107251575,1.3574597003976776,390.83029045605304,16.2013184079602,Washout
1936,bK933906299Id748,Reward,46,0.8142893546419405,-5.5667189552208605,899.8523372222222,22.22752303523035,Washout
1937,bK933906299Id748,Reward,47,0.8862185701921074,-6.254537487691737,501.918125787037,18.361515432098763,Washout
1938,bK933906299Id748,Reward,48,0.9038518846119837,-7.886865819278583,421.8742517205323,16.489606463878324,Washout
1939,bK933906299Id748,Reward,49,0.9911345517984835,-5.394214399939798,678.7467353936348,20.26110887772194,Washout
1940,bK933906299Id748,Reward,50,1.066500744920717,1.965909034146188,325.0079679208333,14.876037499999999,Washout
1941,bK933906299Id748,Reward,51,0.971803349435807,-6.395634383391191,367.93151741909384,15.22872653721683,Washout
1942,bK933906299Id748,Reward,52,1.0198354171446669,-3.937836103717639,324.49745787918215,14.212659851301115,Washout
1943,bK933906299Id748,Reward,53,1.0038363169832314,-8.659373274356689,659.2979710280812,18.919234009360373,Washout
1944,gz873989828sw827,Reward,0,0.7054829984267783,0.2695416871687638,993.2512560927152,25.68611920529801,Baseline
1945,gz873989828sw827,Reward,1,0.7912059031431218,8.273041375172028,1030.7835704629833,24.033643093922652,Baseline
1946,gz873989828sw827,Reward,2,0.8263728356735688,-5.093916569619427,561.7156346088399,19.337550276243093,Baseline
1947,gz873989828sw827,Reward,3,0.7807843614146919,0.45730188757853163,588.0757235734806,19.1223182320442,Baseline
1948,gz873989828sw827,Reward,4,0.9336446060582304,-3.123290307549703,482.6671670928177,16.635165745856355,Baseline
1949,gz873989828sw827,Reward,5,,,,,Baseline
1950,gz873989828sw827,Reward,6,,,,,Baseline
1951,gz873989828sw827,Reward,7,,,,,Baseline
1952,gz873989828sw827,Reward,8,,,,,Baseline
1953,gz873989828sw827,Reward,9,,,,,Baseline
1954,gz873989828sw827,Reward,10,,,,,Baseline
1955,gz873989828sw827,Reward,11,,,,,Baseline
1956,gz873989828sw827,Reward,12,,,,,Baseline
1957,gz873989828sw827,Reward,13,,,,,Baseline
1958,gz873989828sw827,Reward,14,,,,,Baseline
1959,gz873989828sw827,Reward,15,,,,,Baseline
1960,gz873989828sw827,Reward,16,,,,,Baseline
1961,gz873989828sw827,Reward,17,,,,,Baseline
1962,gz873989828sw827,Reward,18,,,,,Baseline
1963,gz873989828sw827,Reward,19,,,,,Baseline
1964,gz873989828sw827,Reward,20,,,,,Baseline
1965,gz873989828sw827,Reward,21,,,,,Adaptation
1966,gz873989828sw827,Reward,22,,,,,Adaptation
1967,gz873989828sw827,Reward,23,,,,,Adaptation
1968,gz873989828sw827,Reward,24,,,,,Adaptation
1969,gz873989828sw827,Reward,25,,,,,Adaptation
1970,gz873989828sw827,Reward,26,,,,,Adaptation
1971,gz873989828sw827,Reward,27,,,,,Adaptation
1972,gz873989828sw827,Reward,28,,,,,Adaptation
1973,gz873989828sw827,Reward,29,,,,,Adaptation
1974,gz873989828sw827,Reward,30,,,,,Adaptation
1975,gz873989828sw827,Reward,31,,,,,Adaptation
1976,gz873989828sw827,Reward,32,,,,,Adaptation
1977,gz873989828sw827,Reward,33,,,,,Adaptation
1978,gz873989828sw827,Reward,34,,,,,Adaptation
1979,gz873989828sw827,Reward,35,,,,,Adaptation
1980,gz873989828sw827,Reward,36,,,,,Adaptation
1981,gz873989828sw827,Reward,37,,,,,Adaptation
1982,gz873989828sw827,Reward,38,,,,,Adaptation
1983,gz873989828sw827,Reward,39,,,,,Adaptation
1984,gz873989828sw827,Reward,40,,,,,Adaptation
1985,gz873989828sw827,Reward,41,,,,,Washout
1986,gz873989828sw827,Reward,42,,,,,Washout
1987,gz873989828sw827,Reward,43,,,,,Washout
1988,gz873989828sw827,Reward,44,,,,,Washout
1989,gz873989828sw827,Reward,45,,,,,Washout
1990,gz873989828sw827,Reward,46,,,,,Washout
1991,gz873989828sw827,Reward,47,,,,,Washout
1992,gz873989828sw827,Reward,48,,,,,Washout
1993,gz873989828sw827,Reward,49,,,,,Washout
1994,gz873989828sw827,Reward,50,,,,,Washout
1995,gz873989828sw827,Reward,51,,,,,Washout
1996,gz873989828sw827,Reward,52,,,,,Washout
1997,gz873989828sw827,Reward,53,,,,,Washout
1998,gg646183622lq862,NoReward,0,0.9453041338662753,-6.814669506095156,1019.7291122284769,20.039895143487858,Baseline
1999,gg646183622lq862,NoReward,1,0.795207821805718,-0.8350310281182727,388.2541255843137,15.12212549019608,Baseline
2000,gg646183622lq862,NoReward,2,0.9482597040922762,-6.703389587999934,616.7657708805461,19.021349260523323,Baseline
2001,gg646183622lq862,NoReward,3,1.2853670941501276,-5.331091520917723,599.8970765837321,21.919244019138752,Baseline
2002,gg646183622lq862,NoReward,4,1.0318935120671133,-5.277527808677848,538.267559162431,17.390148066298345,Baseline
2003,gg646183622lq862,NoReward,5,1.0285032631295121,-7.861723129410096,267.17079428795813,13.853848167539267,Baseline
2004,gg646183622lq862,NoReward,6,1.0832335256736767,-4.424399753278816,488.96787462168675,17.74670843373494,Baseline
2005,gg646183622lq862,NoReward,7,0.8813396590441731,-3.646960338032783,354.47700990566034,15.60220754716981,Baseline
2006,gg646183622lq862,NoReward,8,1.006453832565715,-3.04934425805204,255.27767464357683,12.485890428211588,Baseline
2007,gg646183622lq862,NoReward,9,1.1139633012650176,-7.884256522969519,160.840764576087,10.265807971014494,Baseline
2008,gg646183622lq862,NoReward,10,0.5093346538095199,-14.282985240569122,3440.826106203271,41.56731775700935,Baseline
2009,gg646183622lq862,NoReward,11,0.26533751456963584,1.8856999546880713,5046.173012662207,56.92032775919733,Baseline
2010,gg646183622lq862,NoReward,12,0.8368749254581894,30.343886587932605,3104.944203547446,43.69080535279806,Baseline
2011,gg646183622lq862,NoReward,13,1.056752369530214,-7.173503874948942,1198.3755364115227,27.10630452674897,Baseline
2012,gg646183622lq862,NoReward,14,0.9241446150078457,11.13150147255125,1539.5405540121549,31.847430939226523,Baseline
2013,gg646183622lq862,NoReward,15,1.1237494107569668,-8.743820841744455,546.8350634097745,19.89562781954887,Baseline
2014,gg646183622lq862,NoReward,16,1.1202346263578278,-2.8788427654617035,743.4913968735225,20.573098108747047,Baseline
2015,gg646183622lq862,NoReward,17,0.8567353139188978,-4.5440794671482685,720.3014043450294,18.56436842105263,Baseline
2016,gg646183622lq862,NoReward,18,0.9162885496290962,8.474263026500692,724.4341043701658,21.787165745856356,Baseline
2017,gg646183622lq862,NoReward,19,0.46231261345786656,6.522753870660437,4060.534585461539,58.24692307692308,Baseline
2018,gg646183622lq862,NoReward,20,1.053273544865576,0.02201349943679831,1118.7934473821874,24.432807215332584,Baseline
2019,gg646183622lq862,NoReward,21,1.2090231256647155,2.283259980261187,768.1716655891473,21.470038759689924,Adaptation
2020,gg646183622lq862,NoReward,22,1.0576559941922425,-2.784487774352733,666.9097082618786,18.646025414364644,Adaptation
2021,gg646183622lq862,NoReward,23,1.329832737609642,-14.93925884908648,1115.365150944206,27.58290128755365,Adaptation
2022,gg646183622lq862,NoReward,24,,,,,Adaptation
2023,gg646183622lq862,NoReward,25,,,,,Adaptation
2024,gg646183622lq862,NoReward,26,,,,,Adaptation
2025,gg646183622lq862,NoReward,27,,,,,Adaptation
2026,gg646183622lq862,NoReward,28,,,,,Adaptation
2027,gg646183622lq862,NoReward,29,,,,,Adaptation
2028,gg646183622lq862,NoReward,30,,,,,Adaptation
2029,gg646183622lq862,NoReward,31,,,,,Adaptation
2030,gg646183622lq862,NoReward,32,1.06731722261635,9.650300639026627,983.282897945679,24.219893827160497,Adaptation
2031,gg646183622lq862,NoReward,33,0.8111808488355048,-5.131907426668373,2523.349506050279,35.44840223463687,Adaptation
2032,gg646183622lq862,NoReward,34,1.1156276489252408,2.283392021688558,775.3706304077349,21.105141436464088,Adaptation
2033,gg646183622lq862,NoReward,35,1.0376692516941526,3.1009618881844263,1100.7622515049725,23.525531491712705,Adaptation
2034,gg646183622lq862,NoReward,36,-94.57506430489215,-8336.132723467994,36.662615599999995,6.0412,Adaptation
2035,gg646183622lq862,NoReward,37,1.2530752555147961,3.5332631435064585,1024.615160873494,26.34076506024097,Adaptation
2036,gg646183622lq862,NoReward,38,0.910115426853397,-11.324980606049511,1488.430717186358,26.67219732034105,Adaptation
2037,gg646183622lq862,NoReward,39,0.6160889007139777,6.774076669641516,3703.1236251119694,45.877359073359074,Adaptation
2038,gg646183622lq862,NoReward,40,0.995148868990703,12.719319241124522,1358.1865163594105,28.933574829931974,Adaptation
2039,gg646183622lq862,NoReward,41,0.9829089320617349,-4.351825509214624,338.7485538320611,14.618679389312977,Washout
2040,gg646183622lq862,NoReward,42,0.9550158823408587,-5.691846389042574,320.97335590844233,14.385420927467303,Washout
2041,gg646183622lq862,NoReward,43,1.0569884706699482,-3.4100913151580503,446.1493521762712,17.625125423728814,Washout
2042,gg646183622lq862,NoReward,44,1.0074886990506464,0.8561034167474919,457.646341466265,16.816613253012044,Washout
2043,gg646183622lq862,NoReward,45,1.022015178992431,-2.541261710807212,212.2853949590443,12.149655290102388,Washout
2044,gg646183622lq862,NoReward,46,0.9986273768237055,0.19786950498189348,307.3557938896714,12.758267605633803,Washout
2045,gg646183622lq862,NoReward,47,0.9100441384090638,-0.9411952946836488,292.8328582863071,13.366634854771785,Washout
2046,gg646183622lq862,NoReward,48,0.983223255896135,-5.222437826060108,357.5702175105067,14.787908529048208,Washout
2047,gg646183622lq862,NoReward,49,1.0434389375652358,-7.9815666114569765,179.11750631120333,10.723331950207468,Washout
2048,gg646183622lq862,NoReward,50,1.030753948959227,-3.278353368147661,320.17749661810154,13.91890949227373,Washout
2049,gg646183622lq862,NoReward,51,0.9567687194755373,-3.1536001542188226,334.18246211627917,15.195344186046512,Washout
2050,gg646183622lq862,NoReward,52,1.0042994353351355,0.9076393962424855,369.52548095359117,14.380365745856354,Washout
2051,gg646183622lq862,NoReward,53,,,,,Washout
2052,Vg620975542yx459,NoReward,0,0.7794988553358647,5.44372618137517,1505.192859147903,24.41574392935982,Baseline
2053,Vg620975542yx459,NoReward,1,0.9804629299126865,-1.723696793632267,440.0194756220994,16.76717348066298,Baseline
2054,Vg620975542yx459,NoReward,2,0.9910001955127882,-2.651722053085246,430.08874979116024,16.652396685082874,Baseline
2055,Vg620975542yx459,NoReward,3,1.0021141218155019,-0.21185769272195087,309.9952746464088,13.925055248618783,Baseline
2056,Vg620975542yx459,NoReward,4,1.0467061772882897,-2.953208677603423,383.39457528035325,16.031006622516557,Baseline
2057,Vg620975542yx459,NoReward,5,0.9753864850246802,-4.089616337816481,450.460688102649,15.566272626931568,Baseline
2058,Vg620975542yx459,NoReward,6,0.9698419003144703,-4.433218001966847,586.4417513845303,19.495822099447512,Baseline
2059,Vg620975542yx459,NoReward,7,1.0538508082680087,12.029874173348707,488.10028374834434,17.74701324503311,Baseline
2060,Vg620975542yx459,NoReward,8,0.9486794675284316,-1.1986711133584982,634.6263331712707,19.53814806629834,Baseline
2061,Vg620975542yx459,NoReward,9,0.9510189558548853,-1.4506322646621443,227.6425030883978,11.799570165745857,Baseline
2062,Vg620975542yx459,NoReward,10,0.8726735846085266,2.9429220518450903,415.31127788618784,16.26614917127072,Baseline
2063,Vg620975542yx459,NoReward,11,0.9424122676113993,5.337969766650049,415.87785984437085,14.794943708609273,Baseline
2064,Vg620975542yx459,NoReward,12,0.922978141395034,40.1801371352169,2967.461537441989,43.967024309392265,Baseline
2065,Vg620975542yx459,NoReward,13,0.8163572506383884,4.399449950098443,849.7241188984549,20.227136865342164,Baseline
